date,text,likes,retweets,link
2019-01-11,"RT @jairbolsonaro: @MarcusP95034716 Sabem exatamente o que fazem e porquê! Combate-los é simples e rápido, mas requer que os Poderes permit…",0,1234,https://twitter.com/jairbolsonaro/status/1083667033168990209
2019-01-11,*ordeiro,7353,418,https://twitter.com/jairbolsonaro/status/1083666761860435969
2019-01-11,"@MarcusP95034716 Sabem exatamente o que fazem e porquê! Combate-los é simples e rápido, mas requer que os Poderes permitam mecanismos para realmente defender a população! Sozinho fazemos nossa parte, contudo é necessário ações para que os agentes de segurança possam dar a efetiva resposta.",9496,1234,https://twitter.com/jairbolsonaro/status/1083665756699660289
2019-01-11,"@Ivan_Santos_SP Bom Dia, Ivan 👍🏻",1604,28,https://twitter.com/jairbolsonaro/status/1083664182820696064
2019-01-11,"Note a necessidade mais que urgente de se mudar a legislação com participação de todas as esferas de Poderes e Imprensa. Não porque o marginal ameaça citando meu nome, mas para mostrar ao povo ordeiros  de que lado estão o Executivo, Legislativo e Judiciário. https://t.co/vtTEoOicur",27838,4701,https://twitter.com/jairbolsonaro/status/1083658698306871296
2019-01-11,"A seguir o curriculo do novo Gerente Executivo de Inteligência e Segurança Corporativa da Petrobras, mesmo que muitos não gostem, estamos no caminho certo! https://t.co/YJzYBo5tz7",25346,3418,https://twitter.com/jairbolsonaro/status/1083543599382450184
2019-01-10,"Recebi hoje o embaixador Mário Vilalva, indicado pelo Chanceler Ernesto Araújo para o cargo de Presidente da Agência de Promoção de Exportações e Investimentos (APEX). Boa noite a todos! https://t.co/zs45lpyqMC",24185,2526,https://twitter.com/jairbolsonaro/status/1083491718618644481
2019-01-10,"Reunião com representantes do Ministérios da Defesa, Ciência e Tecnologia, Rel. Ext. e Economia sobre as tratativas entre Embraer (privatizada em 1994) e Boeing. Ficou claro que a soberania e os interesses da Nação estão preservados. A União não se opõe ao andamento do processo. https://t.co/gv7JglmWu5",24857,3148,https://twitter.com/jairbolsonaro/status/1083471121855451138
2019-01-10,"RT @CarlosBolsonaro: Presidente do PT, Gleise Hoffmann, chamada de AMANTE na lista da Odebrecht pretende ir na “posse” do ditador Nicolás M…",0,5739,https://twitter.com/jairbolsonaro/status/1083443352090144768
2019-01-10,Foto oficial para o cargo de 38• Presidente da República Federativa do Brasil! 👍🏻 https://t.co/TFFnpEAGpq,94842,11101,https://twitter.com/jairbolsonaro/status/1083380538457632771
2019-01-10,"Bom dia! 🇧🇷 #tbt com o amigo ""Canguru"", que já deixou este plano. Um forte abraço a todos! https://t.co/fNPQUTBnfi",34143,2039,https://twitter.com/jairbolsonaro/status/1083318129135112192
2019-01-09,"RT @alexandregarcia: Obrigado, Amigo! Hoje na passagem de comando da Marinha, tendo o prazer de rever o Comandante Militar do Sudeste e o P…",0,3360,https://twitter.com/jairbolsonaro/status/1083116533151395841
2019-01-09,@Estadao @EstadaoEdu É notório o nível de desinformação nas manchetes deste jornal. A referida medida foi feita pelo governo anterior e corrigida por nós. A credibilidade jornalistica se constrói com a verdade e não com a integralidade de seu tempo tentando ludibriar o leitor. Lamentável!,54281,8662,https://twitter.com/jairbolsonaro/status/1083109126593564689
2019-01-09,"A Bolsa de valores atingiu mais uma máxima histórica. O cenário mundial  somou-se ao otimismo no Brasil com o novo governo. Com saúde fiscal e liberdade econômica, vamos resgatar a confiança em nosso país!",69918,9153,https://twitter.com/jairbolsonaro/status/1083104447310585856
2019-01-09,RT @ricardovelez: Nossas propostas irão além da preparação para o mercado de trabalho. Investiremos também em ações que aumentem o interess…,0,3706,https://twitter.com/jairbolsonaro/status/1083091870585114625
2019-01-09,@Estabao_Parodia @MundoDasSatiras 👍🏻,424,19,https://twitter.com/jairbolsonaro/status/1083077110099574785
2019-01-09,No gestão anterior a AGU manifestou-se a favor da prisão somente após o esgotamento de todos os recursos. Esse posicionamento será revisto pelo nosso governo em sentido favorável ao cumprimento da pena após condenação em segunda instância. Vamos combater a impunidade!,46343,6733,https://twitter.com/jairbolsonaro/status/1083075868560408581
2019-01-09,RT @planalto: O Almirante de Esquadra Ilques Barbosa Junior é o novo comandante da Marinha do Brasil (@marmilbr). A cerimônia de troca de c…,0,960,https://twitter.com/jairbolsonaro/status/1083075156694781952
2019-01-09,English / Português 👍🏻 https://t.co/VSwiLQldHp,22368,3647,https://twitter.com/jairbolsonaro/status/1083038437278666755
2019-01-09,"A defesa da soberania nacional foi uma das bandeiras de nossa campanha e será uma prioridade do nosso governo. Os brasileiros e os imigrantes que aqui vivem estarão mais seguros com as regras que definiremos por conta própria, sem pressão do exterior.",37596,4612,https://twitter.com/jairbolsonaro/status/1082969367242047488
2019-01-09,"Jamais recusaremos ajuda aos que precisam, mas a imigração não pode ser indiscriminada. É necessário critérios, buscando a melhor solução de acordo com a realidade de cada país. Se controlamos quem deixamos entrar em nossas casas, por que faríamos diferente com o nosso Brasil?",62256,8594,https://twitter.com/jairbolsonaro/status/1082969235930992640
2019-01-09,Pacto Migratório: https://t.co/PPI5j6S698,45876,8104,https://twitter.com/jairbolsonaro/status/1082924268361519104
2019-01-09,"Bolsa bate novo recorde e dólar se aproxima da marca de R$ 3,70; um dos menores em muitos meses. Estamos resgatando a confiabilidade do investidor no Brasil.",86626,11535,https://twitter.com/jairbolsonaro/status/1082794714934534146
2019-01-08,Nosso dia hoje! Em menos de duas semanas de governo as propostas estão sendo exaustivamente debatidas e a responsabilidade dos atos que realizaremos são e serão amplamente divulgados quando outras atitudes forem brevemente lançadas! Uma boa noite a todos! https://t.co/OTShjPFgN5,43988,6492,https://twitter.com/jairbolsonaro/status/1082769203562729472
2019-01-08,"“O Estado foi criminoso quando desarmou o cidadão sem condições de desarmar o bandido. Isso não está relacionado só à segurança pública, mas a um princípio de legítima defesa de liberdade individual. Da sua liberdade de defender o seu patrimônio e sua vida.” General Santos Cruz.",64199,9884,https://twitter.com/jairbolsonaro/status/1082710153600868352
2019-01-08,RT @foIha_sp: Um universo paralelo onde a Folha faz as sátiras e a Falha faz o jornalismo sério. https://t.co/UBzvlUIdrH,0,3530,https://twitter.com/jairbolsonaro/status/1082692473804259328
2019-01-08,RT @CarlosBolsonaro: O perfil @lsentoes vem trazendo reveladoras notícias a todos que estão preocupados aonde os governos anteriores enfiar…,0,4437,https://twitter.com/jairbolsonaro/status/1082663864062365696
2019-01-08,"Presidente, Governadores, Prefeitos, deputados federais, estaduais, vereadores e judiciário têm que ser cobrados para que dias melhores aconteçam quanto a segurança pública! Agir em conjunto sem jogo de empurra é um grande passo para dar a resposta que os brasileiros tanto pedem.",59109,7673,https://twitter.com/jairbolsonaro/status/1082646926628192263
2019-01-08,"RT @foIha_sp: ""Estávamos brincando de bird box"", afirma militância que se calou durante 13 anos de governo petista
 https://t.co/lcN9ITJaAC…",0,3427,https://twitter.com/jairbolsonaro/status/1082640085647007747
2019-01-08,@brittojr Valeu Brito Jr 👍,9219,347,https://twitter.com/jairbolsonaro/status/1082633810246811649
2019-01-08,"RT @AviacaoGovBr: A Capitã Carla Borges é a piloto do avião presidencial, responsável pelos deslocamentos do presidente @jairbolsonaro no A…",0,3185,https://twitter.com/jairbolsonaro/status/1082611053899538435
2019-01-08,"RT @planalto: O presidente @jairbolsonaro sancionou, nesta segunda-feira (7), lei que cria fundos patrimoniais como forma de incentivar doa…",0,2086,https://twitter.com/jairbolsonaro/status/1082595893893890050
2019-01-08,RT @sensoinc: Guten Morgen TV entrevista Eduardo Bolsonaro: https://t.co/McYeGzko7G #YouTube https://t.co/ThIKLKKDeq,0,928,https://twitter.com/jairbolsonaro/status/1082585140935700480
2019-01-08,@MillianyNocelli Bom dia Milliany!,818,14,https://twitter.com/jairbolsonaro/status/1082571179230142464
2019-01-08,@Kim_Galo1908 Parabéns pelos 30 anos e um forte abraço! 👍🏻,1552,40,https://twitter.com/jairbolsonaro/status/1082571073298882560
2019-01-08,"Em menos de duas semanas de governo, mais uma reunião para ouvir cada um dos ministros sobre os planos, propostas de enxugamento das pastas e medidas de rápida implementação. Nosso país não pode mais esperar. Logo, novidades na linha que o brasileiro sempre exigiu! Bom Dia!",74215,8607,https://twitter.com/jairbolsonaro/status/1082570698323869696
2019-01-07,RT @odiodobem: Muito amor 😍🤩🎠💞🌈 https://t.co/MHhsvjiErk,0,2105,https://twitter.com/jairbolsonaro/status/1082403673228144640
2019-01-07,A imprensa livre e isenta é fundamental para a nossa democracia! https://t.co/AzfunmnKlT,58650,8865,https://twitter.com/jairbolsonaro/status/1082397835746729985
2019-01-07,"Nosso discurso, direcionado ao povo brasileiro, na posse de Presidentes de bancos, explicando como serão nossas diretrizes neste setor. Assista: https://t.co/jTfNGh4mPr",28000,3870,https://twitter.com/jairbolsonaro/status/1082383414970515458
2019-01-07,🇧🇷☝🏻👉🏻👉🏻 https://t.co/klkPM66qJD,37664,3688,https://twitter.com/jairbolsonaro/status/1082374726561992704
2019-01-07,"Foi realizada hoje a Cerimônia de Posse dos Presidentes do Banco do Brasil, BNDES e Caixa Econômica, onde destaquei o compromisso que o governo terá com a população, prezando pela transparência acima de tudo e, consequentemente, a responsabilidade com o dinheiro do contribuinte. https://t.co/P97zpILY7l",45834,5747,https://twitter.com/jairbolsonaro/status/1082296529434697728
2019-01-07,"RT @jqteix: VAMOS DAR BOA VINDAS AOS TEMIDOS PERFIS DE PARÓDIA
ENTRARAM NO SELETO GRUPO QUE ""AMEAÇA A DEMOCRACIA""
AO LADO DA TIA DA IGREJA…",0,2347,https://twitter.com/jairbolsonaro/status/1082281408352215040
2019-01-07,Assista a reflexão do @padre_paulo sobre o assunto: https://t.co/ZRyjJxfOHh,24009,4519,https://twitter.com/jairbolsonaro/status/1082272543308959744
2019-01-07,"Com poucos dias de governo, não só a caixa preta do BNDES, mas de outros órgãos estão sendo levantados e serão divulgados. Muitos contratos foram desfeitos e serão expostos, como o de R$ 44 milhões para criar criptomoeda indígena que foi barrado pela Ministra Damares e outros.",93128,14732,https://twitter.com/jairbolsonaro/status/1082193839656484864
2019-01-06,"Meliantes se autoagridem para que AUDIÊNCIA DE CUSTÓDIA, na frente do juiz e do policial se vitimizem e digam que tiveram os direitos humanos desrespeitados e então sejam soltos, desmotivando os agentes de segurança, criando o ciclo da impunidade! Juntos, isso tem que mudar! https://t.co/TecmIqwDAO",68483,12237,https://twitter.com/jairbolsonaro/status/1081982283429629953
2019-01-06,"RT @rsallesmma: Quase 30 milhões de reais em aluguel de carros, só para o IBAMA.... https://t.co/flxvD7GoF1",0,7470,https://twitter.com/jairbolsonaro/status/1081977363129384961
2019-01-06,"Meu pesar à família de mais um PM assassinado no RJ, o soldado Mariotti. A caça aos agentes de segurança e o massacre dos cidadãos de bem sempre foram tratados como números. Legislativo, Executivo e Judiciário juntos, devem na lei, propiciar garantias para que o bem vença o mal.",82352,9739,https://twitter.com/jairbolsonaro/status/1081860747242688512
2019-01-05,RT @planalto: Lei sancionada nesta sexta-feira (4) pelo presidente @jairbolsonaro criou a Semana Nacional de Prevenção da Gravidez na Adole…,0,4550,https://twitter.com/jairbolsonaro/status/1081667316713250823
2019-01-05,"RT @realDonaldTrump: There is great anger in our Country caused in part by inaccurate, and even fraudulent, reporting of the news. The Fake…",0,37537,https://twitter.com/jairbolsonaro/status/1081651469437337602
2019-01-05,Não há nenhum limite de alguns setores da mídia para inventarem mentiras 24h por dia sem a menor preocupação com a informação: https://t.co/MLNBIRHJoz,31851,4289,https://twitter.com/jairbolsonaro/status/1081647050406674432
2019-01-05,RT @PauloMartins10: Um dos maiores absurdos que acontecem no Planeta. Contra essa violência as esquerdistas feministas não se levantam? htt…,0,4839,https://twitter.com/jairbolsonaro/status/1081633905214668803
2019-01-05,RT @tarcisiogdf: A BR-163/Pará é uma prioridade do @MInfraestrutura e nós vamos concluí-la. Também estruturamos com DNIT e Exército a Opera…,0,1955,https://twitter.com/jairbolsonaro/status/1081593938534940672
2019-01-05,"RT @BolsonaroSP: Resolver o que precisa ser resolvido, ponto. Brasil ""first""! https://t.co/MT3hDBObBi",0,3749,https://twitter.com/jairbolsonaro/status/1081593087078682624
2019-01-05,@JornalOGlobo Fakenews fortíssima. Apenas respondi a mais uma das inúmeras acusações e falta de respeito referentes a minha pessoa. Manter a imparcialidade da informação traz credibilidade! Bom trabalho!,60101,7173,https://twitter.com/jairbolsonaro/status/1081590013576601600
2019-01-05,"Eles procuram e criam todos os motivos possíveis para estarem sendo rejeitados pela maioria da população, só não citam o verdadeiro: o PT quebrou o Brasil de tanto roubar, deixou a violência tomar proporções de guerra, é uma verdadeira quadrilha e ninguém aguenta mais isso!",65887,9612,https://twitter.com/jairbolsonaro/status/1081561674270851072
2019-01-05,"Haddad, o fantoche do presidiário corrupto, escreve que está na moda um anti-intelectualismo no Brasil. A verdade é que o marmita, como todo petista, fica inventando motivos para a derrota vergonhosa que sofreram nas eleições, mesmo com campanha mais de 30 milhões mais cara.",96055,13848,https://twitter.com/jairbolsonaro/status/1081561623242985472
2019-01-05,KkkKkk https://t.co/eqEpWnOpB7,44537,4970,https://twitter.com/jairbolsonaro/status/1081528798477250560
2019-01-05,"RT @Mr_Couto: Terroristas no Ceará tocando o terror por toda parte e não vejo um “Global” mostrando repúdio sobre a situação. Ao contrário,…",0,6162,https://twitter.com/jairbolsonaro/status/1081494658495205378
2019-01-05,@alexraulapa Bom dia 👍🏻,2069,70,https://twitter.com/jairbolsonaro/status/1081479408618229761
2019-01-05,"Murilo Resende, o novo coordenador do Enem é doutor em economia pela FGV e seus estudos deixam claro a  priorização do ensino ignorando a atual promoção da “lacração”, ou seja, enfoque na medição da formação acadêmica e não somente o quanto ele foi doutrinado em salas de aula.",76000,9849,https://twitter.com/jairbolsonaro/status/1081479234424655872
2019-01-05,Importante sempre que possível frisarmos a necessidade de conversar com seu deputado ou senador da necessidade de se aprovar leis que permitam que as Forças de Segurança Pública possam atuar para efetivamente combatermos os criminosos que aterrorizam os cidadãos de bem no Brasil.,53524,7059,https://twitter.com/jairbolsonaro/status/1081350186365001729
